alumni_id,graduation_year,age,events_attended,emails_received,emails_opened,newsletter_clicks,volunteer_events,previous_donations,total_donation_amount,donation_frequency,days_since_last_donation,career_level,industry,days_since_last_interaction,donated_next_12_months
12959,1987,22,0,43,8,9,3,5,6611,2,975,Entry,Other,432,1
12960,2016,56,10,12,9,9,0,0,0,4,187,Executive,Healthcare,168,1
12961,2011,56,7,36,26,2,0,0,0,0,13,Senior,Technology,401,1
12962,2022,52,2,47,5,6,1,1,4093,1,69,Mid,Manufacturing,157,1
12963,2016,49,10,33,14,6,3,0,0,0,650,Mid,Education,383,1
12964,1983,60,7,26,30,15,0,4,4851,3,410,Mid,Education,397,1
12965,2009,22,6,24,21,3,3,0,0,4,869,Entry,Manufacturing,55,1
12966,1985,46,1,10,5,9,5,4,3579,4,836,Executive,Finance,72,1
12967,1998,64,0,47,32,8,1,5,8792,5,590,Entry,Other,457,1
12968,2011,59,6,33,28,0,0,1,9235,3,805,Entry,Technology,247,1
12969,1988,41,0,46,20,0,3,4,5445,4,317,Mid,Education,472,1
12970,1991,24,5,21,29,4,4,5,9571,3,436,Executive,Manufacturing,179,1
12971,1990,23,10,35,20,12,0,3,4528,0,591,Senior,Education,90,1
12972,1995,39,9,38,35,2,0,0,0,3,145,Entry,Education,193,1
12973,1980,65,10,42,21,9,0,2,9233,2,884,Mid,Manufacturing,194,1
12974,2024,31,9,41,19,12,3,2,1573,5,736,Entry,Healthcare,284,1
12975,2000,26,7,8,21,8,2,4,5720,3,226,Entry,Education,383,1
12976,2009,30,6,6,39,4,5,1,9555,0,381,Executive,Education,247,1
12977,1992,23,3,16,10,6,0,4,9202,4,179,Senior,Finance,228,1
12978,2013,55,0,39,30,0,4,5,1256,2,535,Entry,Healthcare,282,0
12979,1983,59,0,10,39,1,4,5,1127,3,98,Entry,Finance,323,1
12980,2007,52,3,50,12,14,1,4,9215,5,390,Senior,Manufacturing,162,1
12981,2017,31,4,12,17,10,2,4,2784,5,269,Executive,Other,90,1
12982,2010,33,6,25,21,11,2,3,6081,0,945,Entry,Technology,210,1
12983,2006,57,3,50,16,3,3,5,1049,2,93,Executive,Manufacturing,265,1
12984,1984,42,9,39,37,14,1,3,5183,2,791,Executive,Healthcare,126,1
12985,2004,68,0,19,24,8,3,4,2301,2,462,Entry,Other,281,1
12986,1982,27,10,11,31,4,1,1,9346,3,780,Senior,Manufacturing,70,1
12987,2012,69,9,19,14,4,5,0,0,0,658,Entry,Healthcare,90,1
12988,1983,24,6,49,12,8,2,5,8978,0,284,Entry,Other,93,1
12989,2004,31,1,10,25,7,5,2,9362,0,21,Mid,Finance,75,1
12990,1999,26,10,21,10,1,3,3,3198,1,1,Senior,Education,103,1
12991,2013,67,1,8,12,6,1,5,1364,4,102,Mid,Manufacturing,444,1
12992,2005,47,7,26,32,0,2,0,0,0,972,Senior,Manufacturing,196,0
12993,1984,42,9,36,36,15,2,3,4493,1,35,Entry,Other,183,1
12994,2014,66,9,26,37,9,0,5,8505,1,805,Executive,Education,76,1
12995,2007,47,9,31,0,10,3,3,2695,2,273,Mid,Manufacturing,447,1
12996,2008,59,4,50,38,10,0,3,6645,4,50,Mid,Manufacturing,296,1
12997,1988,65,9,19,26,14,2,4,8721,2,142,Mid,Other,387,1
12998,2017,47,1,48,35,8,3,4,5880,4,895,Mid,Technology,321,0
12999,1985,29,4,26,31,2,3,3,8149,2,482,Senior,Other,420,1
13000,1998,26,7,32,40,12,5,3,5859,5,947,Executive,Other,33,0
13001,2023,36,5,46,14,1,4,2,8503,3,16,Executive,Other,121,1
13002,1990,37,2,42,30,3,1,0,0,4,879,Entry,Technology,305,0
13003,1981,22,7,13,5,15,4,0,0,5,588,Entry,Education,453,1
13004,2023,37,8,38,24,3,4,1,7496,1,277,Mid,Finance,345,1
13005,2023,58,4,40,17,2,2,1,2631,1,634,Entry,Manufacturing,202,1
13006,1988,24,1,13,21,15,5,1,263,4,437,Entry,Other,297,0
13007,2000,68,1,19,30,1,1,4,7684,2,435,Senior,Manufacturing,128,1
13008,2003,52,6,49,35,4,4,4,8212,3,999,Entry,Finance,289,1
13009,2013,34,0,24,8,3,4,2,9388,3,383,Entry,Manufacturing,212,1
13010,2001,37,9,12,2,4,3,4,5043,0,980,Entry,Finance,137,1
13011,1982,64,1,32,32,12,2,1,5116,4,857,Executive,Education,260,0
13012,1991,42,9,23,26,11,4,5,3133,3,685,Executive,Education,345,1
13013,2007,23,3,20,0,11,1,3,8397,2,131,Entry,Finance,171,1
13014,2009,48,0,15,8,7,0,1,1636,2,262,Mid,Finance,146,1
13015,2005,59,3,46,4,10,0,2,8822,1,393,Executive,Healthcare,148,1
13016,2000,47,10,12,14,15,2,3,7811,3,782,Senior,Technology,376,1
13017,2007,59,9,37,8,14,0,4,4535,3,921,Senior,Technology,417,1
13018,2005,67,4,14,27,1,3,3,1098,2,207,Senior,Other,28,1
13019,2012,46,8,22,12,8,3,5,289,1,807,Entry,Manufacturing,101,1
13020,2000,32,0,39,23,9,1,2,2604,3,225,Mid,Manufacturing,462,0
13021,2014,29,4,47,9,15,5,4,207,2,700,Senior,Finance,295,1
13022,2013,29,1,7,21,0,2,0,0,1,464,Mid,Other,463,1
13023,2020,54,8,44,38,7,2,1,3678,1,357,Senior,Finance,370,1
13024,1997,28,5,31,21,11,0,5,8606,2,143,Mid,Technology,253,1
13025,1990,59,1,32,36,4,4,5,3468,1,353,Entry,Other,273,1
13026,2002,42,2,50,38,1,4,1,9476,5,250,Entry,Other,378,1
13027,2001,29,7,10,19,7,5,2,4986,5,375,Senior,Manufacturing,48,1
13028,1996,42,0,18,9,4,4,2,9854,1,988,Senior,Technology,188,1
13029,1984,41,2,11,9,9,5,5,9233,0,244,Executive,Education,64,1
13030,2023,29,9,14,25,14,1,1,4090,1,17,Senior,Technology,458,1
13031,1990,67,0,19,24,13,2,3,6803,3,714,Executive,Technology,163,1
13032,2009,52,10,35,27,9,0,0,0,1,715,Executive,Finance,223,1
13033,1994,50,10,33,12,12,1,0,0,3,484,Entry,Manufacturing,475,1
13034,2006,69,7,46,14,13,3,2,7945,2,1,Entry,Education,325,1
13035,2014,30,0,21,5,2,3,2,9535,1,949,Executive,Technology,6,1
13036,2012,36,4,33,11,6,3,3,5673,2,375,Senior,Technology,60,1
13037,1999,51,3,48,18,3,5,2,3367,4,913,Executive,Finance,191,1
13038,1995,47,6,19,31,10,5,0,0,5,565,Senior,Other,359,1
13039,2013,31,4,30,10,15,2,1,4156,1,165,Entry,Healthcare,87,1
13040,1981,50,7,16,37,10,3,5,165,2,864,Senior,Manufacturing,457,1
13041,2014,37,10,29,32,9,5,0,0,4,328,Executive,Manufacturing,157,1
13042,2019,57,0,45,1,11,5,3,3056,3,654,Senior,Manufacturing,272,1
13043,2007,41,4,9,14,14,4,1,9515,3,447,Executive,Technology,427,0
13044,2018,66,3,8,35,5,5,1,350,5,91,Senior,Technology,455,1
13045,1985,58,2,48,4,9,3,5,3309,5,519,Executive,Technology,331,0
13046,1988,43,4,45,14,7,1,0,0,3,251,Entry,Other,281,1
13047,1999,28,9,35,9,0,3,1,931,3,941,Executive,Healthcare,144,1
13048,1980,44,2,7,16,1,4,1,3838,3,611,Entry,Technology,162,1
13049,1987,62,7,7,33,13,3,2,9305,0,38,Executive,Manufacturing,173,1
13050,2002,61,2,30,23,12,0,1,8058,5,435,Executive,Other,107,1
13051,1982,50,0,21,9,7,4,3,1989,2,647,Mid,Manufacturing,388,1
13052,1983,37,8,14,29,14,2,1,9577,4,361,Mid,Finance,300,1
13053,2004,59,8,6,2,6,3,2,3484,4,945,Mid,Healthcare,330,1
13054,2017,49,5,28,36,9,5,4,7886,1,561,Mid,Education,143,0
13055,1994,69,9,15,2,8,1,4,1116,2,82,Senior,Technology,57,0
13056,2000,59,0,28,39,1,3,3,8325,5,765,Entry,Education,297,1
13057,2014,52,7,39,4,7,1,5,9419,0,707,Entry,Technology,349,1
13058,1993,35,1,27,27,5,0,5,6962,0,26,Mid,Healthcare,187,1
13059,2015,54,8,36,13,14,2,3,5967,2,588,Senior,Healthcare,439,1
13060,1991,30,7,27,38,0,5,1,7904,3,805,Executive,Manufacturing,487,1
13061,1996,48,2,38,10,3,4,1,4533,3,766,Executive,Healthcare,389,1
13062,2018,45,4,45,7,13,4,4,8871,2,20,Entry,Other,19,1
13063,1988,34,8,23,36,14,2,4,2669,5,217,Entry,Other,211,1
13064,2014,47,0,6,7,1,0,0,0,4,44,Senior,Education,23,0
13065,1992,50,8,6,11,6,0,4,1191,3,953,Executive,Education,90,1
13066,1994,64,3,19,14,8,3,4,1130,1,406,Senior,Healthcare,450,1
13067,1997,49,3,25,18,15,0,3,1403,5,693,Executive,Education,215,1
13068,2012,49,3,39,27,5,3,0,0,5,797,Mid,Other,51,0
13069,1985,29,9,9,6,3,1,5,9522,0,478,Mid,Technology,137,1
13070,2006,44,8,47,39,4,2,0,0,3,862,Senior,Finance,152,1
13071,2002,50,5,31,6,10,1,1,1381,4,655,Entry,Other,219,0
13072,2006,26,10,28,29,0,1,1,369,5,563,Senior,Manufacturing,465,1
13073,2013,63,7,11,17,12,1,0,0,3,762,Senior,Finance,361,0
13074,2017,28,3,10,23,3,1,0,0,3,617,Executive,Education,172,1
13075,1993,63,2,50,5,12,4,1,6314,0,808,Executive,Manufacturing,461,0
13076,2015,57,0,37,3,9,0,3,5700,1,710,Executive,Finance,0,1
13077,1987,62,9,21,2,2,2,3,9368,5,336,Executive,Finance,467,1
13078,2014,48,6,50,5,8,2,3,8567,1,791,Entry,Education,494,1
13079,1998,67,3,46,25,5,5,3,2760,4,147,Entry,Manufacturing,24,1
13080,2009,23,7,34,37,14,1,1,1943,2,614,Mid,Other,203,1
13081,1993,46,2,12,10,3,2,2,957,2,410,Senior,Other,367,1
13082,1999,30,0,44,28,2,3,4,9002,2,513,Mid,Manufacturing,358,1
13083,2004,48,4,50,19,11,2,4,4922,4,767,Executive,Finance,493,0
13084,2019,22,1,11,9,14,1,4,6629,5,571,Senior,Manufacturing,200,1
13085,2003,44,2,10,25,12,2,4,1533,3,818,Executive,Other,392,1
13086,1993,31,5,8,26,3,0,1,6885,1,384,Senior,Manufacturing,425,0
13087,2005,63,2,5,13,7,1,2,8601,1,481,Entry,Technology,190,1
13088,2017,46,2,19,35,11,4,1,53,3,602,Executive,Education,360,1
13089,2002,24,5,35,11,4,0,2,4796,5,100,Senior,Other,408,1
13090,2001,27,4,29,22,12,2,1,9290,1,113,Senior,Education,477,1
13091,1998,27,9,37,20,14,4,0,0,5,261,Executive,Technology,303,1
13092,1982,23,8,39,7,10,5,2,9166,1,421,Entry,Finance,438,1
13093,2021,39,0,9,38,0,0,4,7851,2,53,Entry,Healthcare,231,0
13094,1998,44,2,9,8,4,5,2,4921,2,187,Entry,Other,219,1
13095,1988,23,2,40,23,7,3,5,7253,0,538,Senior,Finance,65,1
13096,2007,33,10,21,30,10,0,3,4839,0,751,Entry,Technology,472,1
13097,1999,43,5,18,24,14,4,2,2558,1,591,Senior,Manufacturing,465,1
13098,2024,58,7,33,16,11,5,5,8330,2,189,Mid,Technology,23,1
13099,1986,41,2,12,28,15,3,3,2520,5,830,Entry,Education,81,1
13100,1993,60,2,38,2,3,5,5,4637,0,866,Executive,Manufacturing,90,1
13101,1988,45,5,44,20,13,2,3,3827,0,602,Executive,Finance,171,1
13102,1998,69,7,5,7,1,1,0,0,2,546,Executive,Manufacturing,439,0
13103,1993,41,5,33,13,12,5,2,1337,5,57,Executive,Education,34,1
13104,2017,22,9,40,38,14,2,5,2294,0,502,Mid,Technology,33,1
13105,2015,22,2,41,15,15,1,0,0,3,188,Mid,Finance,485,1
13106,2019,38,3,33,17,15,1,4,6581,5,764,Entry,Healthcare,261,1
13107,1996,22,0,9,30,2,4,2,72,3,547,Entry,Healthcare,176,1
13108,2009,66,7,36,10,13,3,1,7236,2,869,Executive,Technology,143,1
13109,1988,51,3,28,37,10,3,1,7319,2,603,Executive,Finance,214,1
13110,2012,62,5,23,19,8,0,1,2141,0,567,Executive,Finance,475,1
13111,2004,68,10,16,3,13,2,5,4530,1,578,Senior,Manufacturing,140,1
13112,1993,24,2,5,19,6,4,5,9998,4,312,Entry,Other,267,1
13113,1990,67,10,11,30,2,5,3,4552,3,168,Executive,Technology,138,1
13114,2014,32,10,21,19,4,2,1,3501,3,798,Executive,Manufacturing,46,1
13115,2020,45,5,38,10,2,5,4,2077,5,130,Executive,Technology,59,1
13116,1993,43,10,47,0,9,5,5,9840,5,677,Mid,Education,48,1
13117,2009,65,8,11,17,3,5,2,8526,2,948,Mid,Technology,51,1
13118,2020,66,8,21,38,11,0,5,4755,1,563,Mid,Manufacturing,60,1
13119,1983,47,9,7,32,7,0,2,2615,2,151,Senior,Finance,213,1
13120,1983,34,2,33,35,13,4,5,5356,0,921,Senior,Technology,94,1
13121,2007,22,2,26,17,2,0,3,4172,1,104,Entry,Finance,119,1
13122,1987,45,3,42,30,2,4,3,932,0,366,Executive,Education,474,1
13123,1981,31,6,47,34,10,0,3,635,3,91,Entry,Healthcare,218,1
13124,2020,56,2,33,38,10,3,4,6683,2,712,Entry,Healthcare,39,1
13125,2001,45,9,46,37,7,4,5,5773,5,804,Mid,Manufacturing,345,1
13126,2020,49,7,9,14,9,3,2,3229,2,884,Executive,Technology,326,1
13127,1995,57,10,34,5,12,3,5,1190,4,730,Mid,Education,458,1
13128,2008,37,7,27,7,9,4,0,0,1,431,Mid,Education,436,1
13129,2009,61,5,25,39,6,2,3,11,3,578,Executive,Finance,316,1
13130,1991,37,3,30,21,6,1,1,9641,4,680,Entry,Other,405,1
13131,2014,38,10,25,0,9,0,0,0,4,304,Entry,Manufacturing,231,1
13132,1990,36,10,24,12,1,5,0,0,2,27,Mid,Education,210,1
13133,2000,37,4,27,23,11,0,3,7661,1,287,Executive,Technology,37,1
13134,2000,36,1,8,20,6,5,1,2496,2,354,Entry,Education,467,1
13135,1984,55,5,25,3,9,2,3,5885,1,966,Senior,Healthcare,316,1
13136,1999,32,2,25,6,10,1,3,426,4,838,Entry,Manufacturing,210,0
13137,2016,22,5,5,11,9,2,1,7099,0,980,Executive,Finance,82,0
13138,1982,36,4,19,12,2,1,0,0,3,543,Executive,Technology,355,0
13139,2023,47,1,21,15,13,4,0,0,4,677,Executive,Healthcare,117,1
13140,2012,25,4,18,5,6,4,5,446,2,403,Mid,Education,302,1
13141,1988,64,4,23,13,12,5,1,2250,3,135,Entry,Manufacturing,26,1
13142,1988,26,8,38,30,3,3,0,0,4,67,Senior,Manufacturing,208,1
13143,1983,56,10,10,35,12,3,4,2681,1,153,Mid,Technology,401,1
13144,2014,34,7,49,36,7,5,3,1401,2,462,Entry,Finance,124,1
13145,1996,31,6,10,40,7,4,4,3407,4,325,Executive,Healthcare,275,1
13146,2013,32,2,9,34,5,5,4,6761,1,815,Entry,Other,491,1
13147,2003,39,9,11,9,12,3,5,1043,1,95,Executive,Finance,297,1
13148,2011,55,3,37,16,11,5,5,5363,1,196,Executive,Technology,296,1
13149,1980,60,5,17,29,2,4,5,391,3,107,Entry,Technology,71,1
13150,1987,62,2,5,6,5,2,4,4819,2,45,Entry,Healthcare,57,1
13151,2024,63,10,17,17,5,0,2,6879,1,185,Senior,Manufacturing,295,1
13152,2002,44,8,47,18,2,4,2,5984,4,453,Entry,Manufacturing,458,1
13153,2019,28,7,31,14,10,5,4,1285,1,322,Entry,Healthcare,118,1
13154,1991,60,5,11,38,3,4,3,6363,2,284,Mid,Finance,413,1
13155,1991,24,3,7,21,14,4,4,5127,5,82,Executive,Healthcare,395,1
13156,1994,33,6,29,38,1,3,4,6589,5,649,Executive,Other,373,1
13157,2020,28,10,37,29,14,5,5,8833,3,326,Senior,Manufacturing,61,1
13158,1998,47,2,44,19,0,3,5,9237,1,748,Mid,Finance,445,1
13159,2005,54,9,21,31,1,5,5,4037,4,448,Senior,Education,86,1
13160,2008,58,7,49,24,6,3,2,6854,2,320,Entry,Finance,325,1
13161,2001,69,0,18,22,9,3,4,9349,1,144,Senior,Manufacturing,98,1
13162,2019,36,2,41,4,15,2,3,3249,3,277,Executive,Technology,398,1
13163,2000,23,10,27,40,4,4,3,1543,0,611,Mid,Finance,123,1
13164,2017,62,4,28,29,15,2,5,791,5,13,Entry,Finance,485,1
13165,1999,28,4,33,38,8,3,5,8628,4,261,Mid,Technology,475,1
13166,2008,53,9,42,26,2,2,4,5170,5,413,Mid,Manufacturing,6,1
13167,1983,25,1,31,36,1,4,3,6043,1,493,Senior,Education,133,0
13168,1986,41,9,42,6,14,4,4,6098,1,46,Entry,Education,282,1
13169,2007,57,7,44,4,3,3,2,7448,0,736,Mid,Healthcare,1,1
13170,2007,53,4,49,14,1,4,4,7211,2,915,Mid,Education,389,1
13171,1983,49,6,27,7,10,2,5,4782,0,655,Senior,Education,316,0
13172,2001,34,6,35,8,6,1,0,0,2,195,Mid,Finance,159,1
13173,1991,22,4,40,10,9,4,2,3959,1,289,Executive,Healthcare,156,1
13174,2024,56,7,21,21,5,2,3,4364,0,768,Executive,Education,225,1
13175,1982,69,8,41,33,7,2,3,1716,5,972,Entry,Finance,320,1
13176,2001,51,3,7,34,12,2,5,3636,5,431,Entry,Healthcare,142,1
13177,2023,57,3,40,12,4,4,5,7870,1,519,Senior,Finance,393,1
13178,1981,46,7,9,10,1,1,2,7361,0,789,Mid,Technology,265,0
13179,2003,37,0,50,31,12,3,5,5671,1,323,Senior,Manufacturing,265,1
13180,2013,40,3,19,14,3,3,0,0,5,801,Senior,Manufacturing,36,0
13181,2006,22,5,10,37,0,4,2,5726,5,955,Executive,Manufacturing,287,1
13182,2020,26,3,14,0,1,4,5,7557,1,428,Mid,Education,291,1
13183,1980,43,5,36,23,3,0,1,7782,1,292,Executive,Manufacturing,319,1
13184,1987,45,4,27,39,5,5,0,0,3,376,Executive,Manufacturing,472,1
13185,2002,64,8,21,21,3,1,2,2405,0,534,Entry,Healthcare,398,1
13186,2017,66,9,50,2,3,2,1,7887,3,83,Senior,Healthcare,72,1
13187,1985,58,8,24,13,13,5,4,8003,1,766,Executive,Other,15,1
13188,2001,57,3,48,1,10,2,0,0,4,372,Entry,Healthcare,360,0
13189,2004,57,3,45,31,9,5,4,9094,5,23,Entry,Education,82,1
13190,1997,25,7,19,37,15,3,1,8532,2,986,Mid,Other,173,1
13191,1996,57,9,48,32,9,5,3,2881,0,908,Mid,Other,377,1
13192,1991,39,3,50,5,1,4,3,6710,0,324,Executive,Manufacturing,427,0
13193,1985,37,1,26,40,15,1,5,643,5,847,Entry,Education,75,1
13194,2005,62,1,10,38,8,3,3,20,2,315,Entry,Education,290,1
13195,2006,39,0,8,24,11,5,4,677,3,549,Entry,Education,380,1
13196,1987,43,4,27,33,9,1,0,0,2,943,Senior,Education,50,1
13197,1998,23,5,48,10,7,4,4,2650,4,220,Entry,Education,362,1
13198,2021,42,8,49,36,7,2,4,3469,1,921,Senior,Education,185,1
13199,1980,57,4,23,40,4,0,3,7886,2,213,Mid,Other,4,1
13200,2008,65,5,49,6,2,1,4,4183,2,471,Executive,Manufacturing,421,1
13201,2024,60,5,35,21,5,2,1,7086,1,844,Mid,Healthcare,261,1
13202,2014,68,2,48,38,13,1,2,7377,5,490,Executive,Other,178,1
13203,2019,60,3,7,9,8,1,2,5684,0,84,Entry,Finance,141,0
13204,1993,50,0,32,20,7,1,2,2687,5,384,Executive,Finance,431,0
13205,2014,47,3,7,5,6,4,5,6596,4,3,Executive,Finance,267,1
13206,2024,42,0,18,0,13,3,3,1416,5,706,Mid,Technology,113,1
13207,1999,38,4,22,33,10,1,3,4405,2,113,Executive,Healthcare,469,1
13208,1992,37,10,31,13,14,4,2,7074,2,214,Entry,Manufacturing,492,1
13209,2017,52,10,14,35,7,0,0,0,0,335,Senior,Education,179,1
13210,1987,30,7,19,26,15,3,5,759,4,876,Entry,Finance,488,1
13211,2022,52,7,23,8,3,4,2,3501,1,652,Executive,Healthcare,369,1
13212,1999,35,4,13,5,5,0,4,8192,1,166,Mid,Manufacturing,67,1
13213,2012,58,9,8,30,14,3,2,2088,3,286,Entry,Finance,106,1
13214,2005,23,1,19,16,14,4,2,3656,4,919,Executive,Healthcare,58,1
13215,2018,69,5,12,35,13,0,0,0,4,494,Mid,Other,273,1
13216,2000,67,0,5,20,4,4,3,211,2,383,Senior,Manufacturing,436,1
13217,2021,35,6,11,26,11,0,3,7975,3,846,Mid,Other,30,1
13218,2022,54,10,35,40,1,1,4,3722,1,516,Executive,Healthcare,34,1
13219,2020,56,3,22,27,7,1,2,303,4,126,Mid,Education,259,1
13220,1988,60,4,16,15,2,3,1,4786,4,432,Executive,Healthcare,8,0
13221,2003,68,5,34,34,13,0,4,3772,0,85,Mid,Healthcare,108,1
13222,2016,41,10,37,35,4,1,3,1781,1,597,Mid,Technology,142,1
13223,2020,23,0,11,34,7,3,0,0,0,906,Mid,Education,41,1
13224,1996,62,8,32,18,10,2,3,8999,3,535,Executive,Other,186,1
13225,2003,40,9,7,20,14,1,3,6739,4,44,Mid,Healthcare,84,1
13226,2000,58,3,47,32,8,1,0,0,3,969,Executive,Education,351,0
13227,2018,39,7,10,22,12,5,2,9968,5,622,Entry,Healthcare,200,1
13228,2020,37,4,35,5,15,4,2,4203,0,289,Senior,Education,367,1
13229,2018,25,10,42,31,14,2,3,1353,1,906,Entry,Manufacturing,287,1
13230,1992,33,7,19,21,8,0,4,8371,4,696,Senior,Finance,335,1
13231,1990,50,0,11,2,13,3,1,9072,5,234,Executive,Technology,300,1
13232,1998,28,7,47,34,4,2,4,6274,5,156,Entry,Finance,260,0
13233,1990,35,10,34,15,1,0,5,1830,1,405,Senior,Healthcare,489,1
13234,1992,33,10,31,24,6,1,4,4698,3,672,Senior,Healthcare,158,1
13235,2024,56,3,21,16,15,5,3,4002,5,504,Entry,Manufacturing,152,1
13236,1980,26,1,22,38,10,3,3,2800,2,711,Entry,Healthcare,183,1
13237,2019,38,10,26,12,10,3,1,6902,1,121,Executive,Other,256,1
13238,2023,63,5,30,27,6,2,1,4263,5,944,Senior,Education,316,0
13239,1998,53,1,31,10,14,4,1,222,1,223,Executive,Other,66,1
13240,1991,31,4,44,9,11,0,3,2237,1,999,Executive,Finance,212,1
13241,1987,64,1,28,38,12,5,3,2578,4,876,Mid,Healthcare,219,1
13242,1987,38,2,12,23,7,5,4,1778,3,22,Executive,Manufacturing,322,1
13243,2024,26,10,25,37,7,2,3,620,3,196,Senior,Technology,425,1
13244,1991,66,5,33,23,15,4,5,9405,4,478,Mid,Other,351,1
13245,2012,63,0,47,32,15,4,2,4054,1,284,Executive,Finance,223,1
13246,2024,30,5,25,16,4,4,2,7466,1,517,Executive,Manufacturing,496,0
13247,2005,54,2,7,35,14,3,1,5430,2,307,Senior,Manufacturing,93,1
13248,2018,57,6,35,34,0,0,3,6379,5,344,Mid,Finance,58,1
13249,2007,57,1,31,5,12,0,5,4263,1,600,Entry,Manufacturing,177,1
13250,1984,39,5,50,15,10,2,2,2240,5,990,Entry,Technology,460,1
13251,1987,30,7,31,27,12,1,4,8043,0,889,Mid,Technology,289,0
13252,2004,50,0,13,40,3,2,0,0,5,397,Mid,Healthcare,111,1
13253,2006,35,10,37,31,3,0,4,2240,1,784,Mid,Education,323,1
13254,2002,46,10,37,25,14,3,0,0,2,463,Mid,Healthcare,181,1
13255,2009,36,8,30,10,10,2,5,6535,0,795,Entry,Education,465,1
13256,2024,27,4,32,24,2,1,4,6744,2,776,Executive,Finance,223,1
13257,2002,63,4,48,30,7,5,2,8284,5,114,Senior,Manufacturing,397,1
13258,1999,50,4,47,20,2,2,3,1238,2,635,Entry,Healthcare,159,1
13259,1997,36,5,35,2,12,4,0,0,5,449,Senior,Manufacturing,453,0
13260,1997,50,1,5,11,4,1,3,4608,3,771,Entry,Healthcare,362,1
13261,1981,25,5,24,39,1,4,5,7502,5,403,Mid,Healthcare,336,1
13262,1983,39,10,16,40,5,3,3,3470,4,680,Entry,Technology,263,1
13263,2009,65,3,21,24,14,0,2,4201,2,547,Entry,Education,162,1
13264,2012,60,7,19,16,5,2,5,5351,1,228,Mid,Finance,279,1
13265,2015,37,10,38,37,7,2,1,5413,3,645,Executive,Manufacturing,2,1
13266,1997,32,8,20,35,7,4,1,7432,0,243,Mid,Healthcare,80,1
13267,2016,35,8,8,35,0,4,0,0,5,64,Executive,Manufacturing,291,1
13268,1998,24,7,12,18,4,0,2,7437,4,236,Entry,Technology,178,1
13269,2007,63,2,38,1,1,2,3,3901,3,945,Entry,Finance,359,1
13270,2019,59,9,50,16,9,0,4,3628,2,959,Senior,Education,336,1
13271,1999,66,10,29,29,11,4,4,1768,3,2,Senior,Education,440,1
13272,2012,63,10,19,9,4,5,5,5352,1,499,Entry,Healthcare,314,1
13273,1991,39,3,32,34,9,4,0,0,1,36,Senior,Finance,93,0
13274,1994,41,0,13,35,11,1,0,0,1,620,Executive,Education,216,1
13275,2020,69,8,6,32,8,4,0,0,4,249,Mid,Finance,21,1
13276,2018,46,4,21,0,3,4,2,9923,3,2,Entry,Manufacturing,420,1
13277,1981,59,5,14,17,7,5,4,7742,3,234,Entry,Technology,458,1
13278,2008,34,2,13,3,0,0,5,8283,2,416,Senior,Finance,125,1
13279,2020,25,10,35,26,7,1,2,4854,0,954,Entry,Finance,267,0
13280,1989,35,9,6,24,5,1,5,8922,1,250,Entry,Education,404,1
13281,1981,54,7,28,27,7,2,2,5049,0,142,Executive,Other,142,1
13282,1990,49,6,23,21,5,5,3,5557,0,759,Executive,Healthcare,267,1
13283,1992,58,0,21,24,10,3,2,4432,1,55,Mid,Healthcare,341,1
13284,1989,29,9,47,16,2,2,2,8891,1,60,Entry,Other,102,1
13285,1993,65,4,14,11,14,2,3,7987,2,67,Senior,Other,55,1
13286,1997,55,9,32,15,11,2,1,5020,4,78,Mid,Other,226,1
13287,1988,65,8,42,36,14,1,3,3014,1,326,Senior,Manufacturing,105,1
13288,2018,26,10,32,15,10,0,0,0,0,366,Entry,Education,143,1
13289,2007,26,5,5,16,7,4,1,2016,2,707,Senior,Education,32,1
13290,1982,52,7,7,30,4,1,4,977,3,957,Senior,Technology,116,1
13291,1999,66,9,19,14,11,4,5,4210,2,706,Mid,Healthcare,170,1
13292,1985,30,0,14,12,9,4,2,7034,1,534,Entry,Education,304,1
13293,2006,63,9,25,39,15,3,1,1258,5,525,Mid,Other,333,1
13294,1981,53,10,41,26,4,2,4,1297,1,389,Entry,Manufacturing,17,1
13295,2008,54,6,19,20,14,3,3,7397,4,288,Executive,Technology,235,1
13296,2017,24,2,27,1,11,2,3,6872,2,520,Mid,Healthcare,399,1
13297,1982,51,8,18,7,6,1,0,0,1,651,Entry,Healthcare,167,1
13298,1995,33,5,19,6,5,4,0,0,0,753,Executive,Healthcare,450,1
13299,2009,50,4,14,9,8,3,1,2942,0,252,Executive,Technology,362,1
13300,2019,24,7,13,3,6,5,5,448,2,738,Executive,Manufacturing,445,1
13301,1981,47,7,48,40,2,1,2,9429,4,884,Mid,Manufacturing,345,1
13302,1996,51,2,43,35,10,1,3,4500,5,94,Executive,Education,334,0
13303,2020,30,1,9,34,10,5,1,8524,2,690,Entry,Education,355,1
13304,1991,47,1,29,2,11,2,1,6133,4,2,Mid,Healthcare,154,1
13305,2014,23,4,46,17,4,4,5,165,0,695,Senior,Other,239,1
13306,2022,24,9,30,23,8,2,1,4832,1,45,Executive,Finance,117,1
13307,1980,67,6,12,31,10,2,0,0,3,803,Mid,Education,375,1
13308,2024,25,7,26,33,12,1,5,9891,1,652,Senior,Manufacturing,382,1
13309,1994,46,9,29,1,14,2,3,9605,0,524,Mid,Healthcare,80,1
13310,2005,34,7,16,1,9,0,0,0,5,697,Executive,Manufacturing,397,0
